,anio,central,central_des,maquina,fuente_de,region,prov,mes,energia_gen
2086,2014,HON1FV,C.HOND 1 FOTOVO,HON1FV,SOLAR,CUYO,SAN JUAN,1,0.4
2087,2014,HON2FV,C.HOND 2 FOTOVO,HON2FV,SOLAR,CUYO,SAN JUAN,1,0.6
2088,2014,HON3FV,C.HOND 3 FOTOVO,HON3FV,SOLAR,CUYO,SAN JUAN,1,0.0
2089,2014,ISBA,ING.STA.BARBARA,ISBATV01,BIOMASA,NOROESTE,TUCUMAN,1,0.0
2090,2014,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,1,0.0
2091,2014,LDCU,LUJAN DE CUYO,LDCUCC22,BIODIESEL,CUYO,MENDOZA,1,0.0
2092,2014,LDCUHI,PAH L.D.CUYO,LDCUHI,HIDRO <=50MW,CUYO,MENDOZA,1,0.7
2093,2014,LMADHI,LAS MADERAS,LMADHI,HIDRO <=50MW,NOROESTE,JUJUY,1,6.9
2094,2014,LMO2HI,LOS MOLINOS 2,LMO2HI,HIDRO <=50MW,CENTRO,CORDOBA,1,1.1
2095,2014,LOM4EO,L.BLANC 4 ENARS,LOM4EO,EOLICO,PATAGONIA,CHUBUT,1,17.2
2096,2014,LQUIHI,LOS QUIROGA,LQUIHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,1,0.3
2097,2014,LVINHI,LA VINIA,LVINHI,HIDRO <=50MW,CENTRO,CORDOBA,1,2.2
2098,2014,NECOEO,NECOCHEA EOLICO,NECOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,1,0.0
2099,2014,NIDE,NIDEA JUNIN,NIDETV,BIOMASA,BUENOS AIRES,BUENOS AIRES,1,0.0
2100,2014,NIH4HI,NIHUIL 4,NIH4HI,HIDRO <=50MW,CUYO,MENDOZA,1,8.2
2101,2014,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,1,0.0
2102,2014,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,1,0.0
2103,2014,PMORHI,PIEDRAS MORAS,PMORHI,HIDRO <=50MW,CENTRO,CORDOBA,1,2.5
2104,2014,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,1,0.0
2105,2014,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,1,0.0
2106,2014,PUPI,A.P. PTO PIRAY,PUPITV01,BIOMASA,NORESTE,MISIONES,1,5.9
2107,2014,PVIEHI,PUEBLO VIEJO,PVIEHI,HIDRO <=50MW,NOROESTE,TUCUMAN,1,6.2
2108,2014,QULLHI,QUEBRADA ULLUM,QULLHI,HIDRO <=50MW,CUYO,SAN JUAN,1,12.8
2109,2014,RAW1EO,RAWSONI  ENARSA,RAW1EO,EOLICO,PATAGONIA,CHUBUT,1,16.0
2110,2014,RAW2EO,RAWSONII ENARSA,RAW2EO,EOLICO,PATAGONIA,CHUBUT,1,10.4
2111,2014,REOLHI,BENJAMIN REOLIN,REOLHI,HIDRO <=50MW,CENTRO,CORDOBA,1,3.3
2112,2014,RHONHI,RIO HONDO,RHONHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,1,3.0
2113,2014,ROMEHI,JULIAN ROMERO,ROMEHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,1,1.9
2114,2014,RREYHI,RIO REYES,RREYHI,HIDRO <=50MW,NOROESTE,JUJUY,1,1.9
2115,2014,SALOHI,SALTO D LA LOMA,SALOHI,HIDRO <=50MW,CUYO,SAN JUAN,1,0.2
2116,2014,SANDHI,SALTO ANDERSEN,SANDHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,1,4.5
2117,2014,SARC,SARMIENTO SJ,SARCTG21,BIODIESEL,CUYO,SAN JUAN,1,0.0
2118,2014,SARC,SARMIENTO SJ,SARCTG22,BIODIESEL,CUYO,SAN JUAN,1,0.0
2119,2014,SARC,SARMIENTO SJ,SARCTG23,BIODIESEL,CUYO,SAN JUAN,1,0.0
2120,2014,SEMIHI,SEMINO,SEMINO,HIDRO <=50MW,LITORAL,SANTA FE,1,0.0
2121,2014,SGUIHI,MCH S.GUILLERMO,SGUIHI,HIDRO <=50MW,CUYO,SAN JUAN,1,0.0
2122,2014,SJUAFV,S.JUAN I FOTOVO,SJUAFV,SOLAR,CUYO,SAN JUAN,1,0.2
2123,2014,SMAN,S.MARTIN NORTE,SMANDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,1,2.6
2124,2014,SMARHI,CH SAN MARTIN,SMARHI,HIDRO <=50MW,CUYO,MENDOZA,1,2.4
2125,2014,SMIG,S.MIGUEL Norte,SMIGDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,1,6.2
2126,2014,SNIC,SAN NICOLAS,SNICTG01,BIODIESEL,LITORAL,BUENOS AIRES,1,0.0
2127,2014,SROQHI,SAN ROQUE,SROQHI,HIDRO <=50MW,CENTRO,CORDOBA,1,4.9
2128,2014,TABA,SMARTIN TABACAL,TABATV01,BIOMASA,NOROESTE,SALTA,1,0.0
2129,2014,TIMB,CT TIMBUES (GSMA),TIMBCC02,BIODIESEL,LITORAL,SANTA FE,1,0.0
2130,2014,TORDEO,EL TORDILLO,TORDEO,EOLICO,PATAGONIA,CHUBUT,1,0.8
2131,2014,TUNAHI,EL TUNAL,TUNAHI,HIDRO <=50MW,NOROESTE,SALTA,1,2.8
2132,2014,ULLUHI,ULLUM,ULLUHI,HIDRO <=50MW,CUYO,SAN JUAN,1,27.0
2133,2014,AESP,AES PARANA,AESPCC01,BIODIESEL,LITORAL,BUENOS AIRES,2,0.0
2134,2014,AESP,AES PARANA,AESPCC02,BIODIESEL,LITORAL,BUENOS AIRES,2,0.0
2135,2014,AMEGHI,F. AMEGHINO,AMEGHI,HIDRO <=50MW,PATAGONIA,CHUBUT,2,10.2
2136,2014,ARAUEO,ARAUCO EOLICO,ARAUEO,EOLICO,NOROESTE,LA RIOJA,2,3.1
2137,2014,ARA2EO,ARAUCO EOLICO 2,ARA2EO,EOLICO,NOROESTE,LA RIOJA,2,4.4
2138,2014,CACVHI,C.H.CACHEUTA VI,CACVHI,HIDRO <=50MW,CUYO,MENDOZA,2,0.0
2139,2014,CADIHI,CADILLAL,CADIHI,HIDRO <=50MW,NOROESTE,TUCUMAN,2,0.5
2140,2014,CALEHI,LA CALERA,CALEHI,HIDRO <=50MW,CENTRO,CORDOBA,2,0.5
2141,2014,CARRHI,CH CARRIZAL,CARRHI,HIDRO <=50MW,CUYO,MENDOZA,2,1.9
2142,2014,CASSHI,CASSAFOUSTH,CASSHI,HIDRO <=50MW,CENTRO,CORDOBA,2,4.4
2143,2014,CEJEHI,CRUZ DEL EJE,CEJEHI,HIDRO <=50MW,CENTRO,CORDOBA,2,0.0
2144,2014,CESPHI,CESPEDES,CESPHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,2,1.9
2145,2014,CHI1FV,CHIMBE 1 FOTOVO,CHI1FV,SOLAR,CUYO,SAN JUAN,2,0.3
2146,2014,CIPOHI,CIPOLLETTI,CIPOHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,2,3.1
2147,2014,COROHI,CH LS CORONELES,COROHI,HIDRO <=50MW,CUYO,MENDOZA,2,1.3
2148,2014,CVIEHI,CTA. DEL VIENTO,CVIEHI,HIDRO <=50MW,CUYO,SAN JUAN,2,1.5
2150,2014,DIADEO,DIADEMA EOLICO,DIADEO,EOLICO,PATAGONIA,CHUBUT,2,2.3
2151,2014,DSUD,DOCK SUD,DSUDCC09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,2,0.0
2152,2014,DSUD,DOCK SUD,DSUDCC10,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,2,0.0
2153,2014,ESCAHI,ESCABA,ESCAHI,HIDRO <=50MW,NOROESTE,TUCUMAN,2,4.9
2154,2014,ETIGHI,EL TIGRE,ETIGHI,HIDRO <=50MW,CUYO,MENDOZA,2,1.9
2155,2014,FSIMHI,FITZ SIMON,FSIMHI,HIDRO <=50MW,CENTRO,CORDOBA,2,3.9
2156,2014,HON1FV,C.HOND 1 FOTOVO,HON1FV,SOLAR,CUYO,SAN JUAN,2,0.3
2157,2014,HON2FV,C.HOND 2 FOTOVO,HON2FV,SOLAR,CUYO,SAN JUAN,2,0.4
2158,2014,HON3FV,C.HOND 3 FOTOVO,HON3FV,SOLAR,CUYO,SAN JUAN,2,0.0
2159,2014,ISBA,ING.STA.BARBARA,ISBATV01,BIOMASA,NOROESTE,TUCUMAN,2,0.0
2160,2014,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,2,0.0
2161,2014,LDCU,LUJAN DE CUYO,LDCUCC22,BIODIESEL,CUYO,MENDOZA,2,0.0
2162,2014,LDCUHI,PAH L.D.CUYO,LDCUHI,HIDRO <=50MW,CUYO,MENDOZA,2,0.5
2163,2014,LMADHI,LAS MADERAS,LMADHI,HIDRO <=50MW,NOROESTE,JUJUY,2,5.6
2164,2014,LMO2HI,LOS MOLINOS 2,LMO2HI,HIDRO <=50MW,CENTRO,CORDOBA,2,1.8
2165,2014,LOM4EO,L.BLANC 4 ENARS,LOM4EO,EOLICO,PATAGONIA,CHUBUT,2,14.9
2166,2014,LQUIHI,LOS QUIROGA,LQUIHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,2,0.3
2167,2014,LVINHI,LA VINIA,LVINHI,HIDRO <=50MW,CENTRO,CORDOBA,2,0.4
2168,2014,NECOEO,NECOCHEA EOLICO,NECOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,2,0.0
2169,2014,NIDE,NIDEA JUNIN,NIDETV,BIOMASA,BUENOS AIRES,BUENOS AIRES,2,0.0
2170,2014,NIH4HI,NIHUIL 4,NIH4HI,HIDRO <=50MW,CUYO,MENDOZA,2,2.4
2171,2014,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,2,0.0
2172,2014,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,2,0.0
2173,2014,PMORHI,PIEDRAS MORAS,PMORHI,HIDRO <=50MW,CENTRO,CORDOBA,2,3.0
2174,2014,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,2,0.0
2175,2014,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,2,0.0
2176,2014,PUPI,A.P. PTO PIRAY,PUPITV01,BIOMASA,NORESTE,MISIONES,2,5.6
2177,2014,PVIEHI,PUEBLO VIEJO,PVIEHI,HIDRO <=50MW,NOROESTE,TUCUMAN,2,7.8
2178,2014,QULLHI,QUEBRADA ULLUM,QULLHI,HIDRO <=50MW,CUYO,SAN JUAN,2,5.3
2179,2014,RAW1EO,RAWSONI  ENARSA,RAW1EO,EOLICO,PATAGONIA,CHUBUT,2,13.8
2180,2014,RAW2EO,RAWSONII ENARSA,RAW2EO,EOLICO,PATAGONIA,CHUBUT,2,8.9
2181,2014,REOLHI,BENJAMIN REOLIN,REOLHI,HIDRO <=50MW,CENTRO,CORDOBA,2,11.5
2182,2014,RHONHI,RIO HONDO,RHONHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,2,3.4
2183,2014,ROMEHI,JULIAN ROMERO,ROMEHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,2,2.0
2184,2014,RREYHI,RIO REYES,RREYHI,HIDRO <=50MW,NOROESTE,JUJUY,2,1.4
2185,2014,SALOHI,SALTO D LA LOMA,SALOHI,HIDRO <=50MW,CUYO,SAN JUAN,2,0.1
2186,2014,SANDHI,SALTO ANDERSEN,SANDHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,2,2.5
2187,2014,SARC,SARMIENTO SJ,SARCTG21,BIODIESEL,CUYO,SAN JUAN,2,0.0
2188,2014,SARC,SARMIENTO SJ,SARCTG22,BIODIESEL,CUYO,SAN JUAN,2,0.0
2189,2014,SARC,SARMIENTO SJ,SARCTG23,BIODIESEL,CUYO,SAN JUAN,2,0.0
2190,2014,SEMIHI,SEMINO,SEMINO,HIDRO <=50MW,LITORAL,SANTA FE,2,0.0
2191,2014,SGUIHI,MCH S.GUILLERMO,SGUIHI,HIDRO <=50MW,CUYO,SAN JUAN,2,0.0
2192,2014,SJUAFV,S.JUAN I FOTOVO,SJUAFV,SOLAR,CUYO,SAN JUAN,2,0.2
2193,2014,SMAN,S.MARTIN NORTE,SMANDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,2,2.2
2194,2014,SMARHI,CH SAN MARTIN,SMARHI,HIDRO <=50MW,CUYO,MENDOZA,2,1.4
2195,2014,SMIG,S.MIGUEL Norte,SMIGDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,2,6.1
2196,2014,SNIC,SAN NICOLAS,SNICTG01,BIODIESEL,LITORAL,BUENOS AIRES,2,0.0
2197,2014,SROQHI,SAN ROQUE,SROQHI,HIDRO <=50MW,CENTRO,CORDOBA,2,8.7
2198,2014,TABA,SMARTIN TABACAL,TABATV01,BIOMASA,NOROESTE,SALTA,2,0.0
2199,2014,TIMB,CT TIMBUES (GSMA),TIMBCC02,BIODIESEL,LITORAL,SANTA FE,2,0.0
2200,2014,TORDEO,EL TORDILLO,TORDEO,EOLICO,PATAGONIA,CHUBUT,2,0.4
2201,2014,TUNAHI,EL TUNAL,TUNAHI,HIDRO <=50MW,NOROESTE,SALTA,2,3.6
2202,2014,ULLUHI,ULLUM,ULLUHI,HIDRO <=50MW,CUYO,SAN JUAN,2,15.2
2203,2014,AESP,AES PARANA,AESPCC01,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
2204,2014,AESP,AES PARANA,AESPCC02,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
2205,2014,AMEGHI,F. AMEGHINO,AMEGHI,HIDRO <=50MW,PATAGONIA,CHUBUT,3,9.5
2206,2014,ARAUEO,ARAUCO EOLICO,ARAUEO,EOLICO,NOROESTE,LA RIOJA,3,2.6
2207,2014,ARA2EO,ARAUCO EOLICO 2,ARA2EO,EOLICO,NOROESTE,LA RIOJA,3,4.6
2208,2014,CACVHI,C.H.CACHEUTA VI,CACVHI,HIDRO <=50MW,CUYO,MENDOZA,3,0.0
2209,2014,CADIHI,CADILLAL,CADIHI,HIDRO <=50MW,NOROESTE,TUCUMAN,3,0.9
2210,2014,CALEHI,LA CALERA,CALEHI,HIDRO <=50MW,CENTRO,CORDOBA,3,0.6
2211,2014,CARRHI,CH CARRIZAL,CARRHI,HIDRO <=50MW,CUYO,MENDOZA,3,2.7
2212,2014,CASSHI,CASSAFOUSTH,CASSHI,HIDRO <=50MW,CENTRO,CORDOBA,3,7.4
2213,2014,CEJEHI,CRUZ DEL EJE,CEJEHI,HIDRO <=50MW,CENTRO,CORDOBA,3,0.0
2214,2014,CESPHI,CESPEDES,CESPHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,3,2.2
2215,2014,CHI1FV,CHIMBE 1 FOTOVO,CHI1FV,SOLAR,CUYO,SAN JUAN,3,0.3
2216,2014,CIPOHI,CIPOLLETTI,CIPOHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,3,3.6
2217,2014,COROHI,CH LS CORONELES,COROHI,HIDRO <=50MW,CUYO,MENDOZA,3,1.8
2218,2014,CVIEHI,CTA. DEL VIENTO,CVIEHI,HIDRO <=50MW,CUYO,SAN JUAN,3,1.4
2220,2014,DIADEO,DIADEMA EOLICO,DIADEO,EOLICO,PATAGONIA,CHUBUT,3,2.5
2221,2014,DSUD,DOCK SUD,DSUDCC09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
2222,2014,DSUD,DOCK SUD,DSUDCC10,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
2223,2014,ESCAHI,ESCABA,ESCAHI,HIDRO <=50MW,NOROESTE,TUCUMAN,3,12.9
2224,2014,ETIGHI,EL TIGRE,ETIGHI,HIDRO <=50MW,CUYO,MENDOZA,3,3.0
2225,2014,FSIMHI,FITZ SIMON,FSIMHI,HIDRO <=50MW,CENTRO,CORDOBA,3,4.6
2226,2014,HON1FV,C.HOND 1 FOTOVO,HON1FV,SOLAR,CUYO,SAN JUAN,3,0.4
2227,2014,HON2FV,C.HOND 2 FOTOVO,HON2FV,SOLAR,CUYO,SAN JUAN,3,0.5
2228,2014,HON3FV,C.HOND 3 FOTOVO,HON3FV,SOLAR,CUYO,SAN JUAN,3,0.0
2229,2014,ISBA,ING.STA.BARBARA,ISBATV01,BIOMASA,NOROESTE,TUCUMAN,3,0.0
2230,2014,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,3,0.0
2231,2014,LDCU,LUJAN DE CUYO,LDCUCC22,BIODIESEL,CUYO,MENDOZA,3,0.0
2232,2014,LDCUHI,PAH L.D.CUYO,LDCUHI,HIDRO <=50MW,CUYO,MENDOZA,3,0.5
2233,2014,LMADHI,LAS MADERAS,LMADHI,HIDRO <=50MW,NOROESTE,JUJUY,3,7.7
2234,2014,LMO2HI,LOS MOLINOS 2,LMO2HI,HIDRO <=50MW,CENTRO,CORDOBA,3,2.9
2235,2014,LOM4EO,L.BLANC 4 ENARS,LOM4EO,EOLICO,PATAGONIA,CHUBUT,3,16.6
2236,2014,LQUIHI,LOS QUIROGA,LQUIHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,3,0.5
2237,2014,LVINHI,LA VINIA,LVINHI,HIDRO <=50MW,CENTRO,CORDOBA,3,0.3
2238,2014,NECOEO,NECOCHEA EOLICO,NECOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,0.0
2239,2014,NIDE,NIDEA JUNIN,NIDETV,BIOMASA,BUENOS AIRES,BUENOS AIRES,3,0.0
2240,2014,NIH4HI,NIHUIL 4,NIH4HI,HIDRO <=50MW,CUYO,MENDOZA,3,0.0
2241,2014,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
2242,2014,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
2243,2014,PMORHI,PIEDRAS MORAS,PMORHI,HIDRO <=50MW,CENTRO,CORDOBA,3,4.2
2244,2014,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
2245,2014,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
2246,2014,PUPI,A.P. PTO PIRAY,PUPITV01,BIOMASA,NORESTE,MISIONES,3,6.8
2247,2014,PVIEHI,PUEBLO VIEJO,PVIEHI,HIDRO <=50MW,NOROESTE,TUCUMAN,3,10.0
2248,2014,QULLHI,QUEBRADA ULLUM,QULLHI,HIDRO <=50MW,CUYO,SAN JUAN,3,2.2
2249,2014,RAW1EO,RAWSONI  ENARSA,RAW1EO,EOLICO,PATAGONIA,CHUBUT,3,15.9
2250,2014,RAW2EO,RAWSONII ENARSA,RAW2EO,EOLICO,PATAGONIA,CHUBUT,3,9.7
2251,2014,REOLHI,BENJAMIN REOLIN,REOLHI,HIDRO <=50MW,CENTRO,CORDOBA,3,20.1
2252,2014,RHONHI,RIO HONDO,RHONHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,3,12.6
2253,2014,ROMEHI,JULIAN ROMERO,ROMEHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,3,3.3
2254,2014,RREYHI,RIO REYES,RREYHI,HIDRO <=50MW,NOROESTE,JUJUY,3,3.8
2255,2014,SALOHI,SALTO D LA LOMA,SALOHI,HIDRO <=50MW,CUYO,SAN JUAN,3,0.2
2256,2014,SANDHI,SALTO ANDERSEN,SANDHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,3,1.3
2257,2014,SARC,SARMIENTO SJ,SARCTG21,BIODIESEL,CUYO,SAN JUAN,3,0.0
2258,2014,SARC,SARMIENTO SJ,SARCTG22,BIODIESEL,CUYO,SAN JUAN,3,0.0
2259,2014,SARC,SARMIENTO SJ,SARCTG23,BIODIESEL,CUYO,SAN JUAN,3,0.0
2260,2014,SEMIHI,SEMINO,SEMINO,HIDRO <=50MW,LITORAL,SANTA FE,3,0.0
2261,2014,SGUIHI,MCH S.GUILLERMO,SGUIHI,HIDRO <=50MW,CUYO,SAN JUAN,3,0.0
2262,2014,SJUAFV,S.JUAN I FOTOVO,SJUAFV,SOLAR,CUYO,SAN JUAN,3,0.2
2263,2014,SMAN,S.MARTIN NORTE,SMANDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,3,2.2
2264,2014,SMARHI,CH SAN MARTIN,SMARHI,HIDRO <=50MW,CUYO,MENDOZA,3,1.9
2265,2014,SMIG,S.MIGUEL Norte,SMIGDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,3,6.6
2266,2014,SNIC,SAN NICOLAS,SNICTG01,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
2267,2014,SROQHI,SAN ROQUE,SROQHI,HIDRO <=50MW,CENTRO,CORDOBA,3,13.5
2268,2014,TABA,SMARTIN TABACAL,TABATV01,BIOMASA,NOROESTE,SALTA,3,0.0
2269,2014,TIMB,CT TIMBUES (GSMA),TIMBCC02,BIODIESEL,LITORAL,SANTA FE,3,0.0
2270,2014,TORDEO,EL TORDILLO,TORDEO,EOLICO,PATAGONIA,CHUBUT,3,0.5
2271,2014,TUNAHI,EL TUNAL,TUNAHI,HIDRO <=50MW,NOROESTE,SALTA,3,3.4
2272,2014,ULLUHI,ULLUM,ULLUHI,HIDRO <=50MW,CUYO,SAN JUAN,3,11.0
2273,2014,AESP,AES PARANA,AESPCC01,BIODIESEL,LITORAL,BUENOS AIRES,4,0.0
2274,2014,AESP,AES PARANA,AESPCC02,BIODIESEL,LITORAL,BUENOS AIRES,4,0.0
2275,2014,AMEGHI,F. AMEGHINO,AMEGHI,HIDRO <=50MW,PATAGONIA,CHUBUT,4,8.6
2276,2014,ARAUEO,ARAUCO EOLICO,ARAUEO,EOLICO,NOROESTE,LA RIOJA,4,2.7
2277,2014,ARA2EO,ARAUCO EOLICO 2,ARA2EO,EOLICO,NOROESTE,LA RIOJA,4,5.0
2278,2014,CACVHI,C.H.CACHEUTA VI,CACVHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.0
2279,2014,CADIHI,CADILLAL,CADIHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,0.0
2280,2014,CALEHI,LA CALERA,CALEHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.5
2281,2014,CARRHI,CH CARRIZAL,CARRHI,HIDRO <=50MW,CUYO,MENDOZA,4,11.0
2282,2014,CASSHI,CASSAFOUSTH,CASSHI,HIDRO <=50MW,CENTRO,CORDOBA,4,7.2
2283,2014,CEJEHI,CRUZ DEL EJE,CEJEHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
2284,2014,CESPHI,CESPEDES,CESPHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,2.0
2285,2014,CHI1FV,CHIMBE 1 FOTOVO,CHI1FV,SOLAR,CUYO,SAN JUAN,4,0.3
2286,2014,CIPOHI,CIPOLLETTI,CIPOHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,0.6
2287,2014,COROHI,CH LS CORONELES,COROHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.8
2288,2014,CVIEHI,CTA. DEL VIENTO,CVIEHI,HIDRO <=50MW,CUYO,SAN JUAN,4,1.5
2290,2014,DIADEO,DIADEMA EOLICO,DIADEO,EOLICO,PATAGONIA,CHUBUT,4,1.9
2291,2014,DSUD,DOCK SUD,DSUDCC09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
2292,2014,DSUD,DOCK SUD,DSUDCC10,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
2293,2014,ESCAHI,ESCABA,ESCAHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,12.6
2294,2014,ETIGHI,EL TIGRE,ETIGHI,HIDRO <=50MW,CUYO,MENDOZA,4,1.2
2295,2014,FSIMHI,FITZ SIMON,FSIMHI,HIDRO <=50MW,CENTRO,CORDOBA,4,4.2
2296,2014,HON1FV,C.HOND 1 FOTOVO,HON1FV,SOLAR,CUYO,SAN JUAN,4,0.3
2297,2014,HON2FV,C.HOND 2 FOTOVO,HON2FV,SOLAR,CUYO,SAN JUAN,4,0.4
2298,2014,HON3FV,C.HOND 3 FOTOVO,HON3FV,SOLAR,CUYO,SAN JUAN,4,0.0
2299,2014,ISBA,ING.STA.BARBARA,ISBATV01,BIOMASA,NOROESTE,TUCUMAN,4,0.0
2300,2014,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,4,0.0
2301,2014,LDCU,LUJAN DE CUYO,LDCUCC22,BIODIESEL,CUYO,MENDOZA,4,0.0
2302,2014,LDCUHI,PAH L.D.CUYO,LDCUHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.6
2303,2014,LMADHI,LAS MADERAS,LMADHI,HIDRO <=50MW,NOROESTE,JUJUY,4,3.2
2304,2014,LMO2HI,LOS MOLINOS 2,LMO2HI,HIDRO <=50MW,CENTRO,CORDOBA,4,2.8
2305,2014,LOM4EO,L.BLANC 4 ENARS,LOM4EO,EOLICO,PATAGONIA,CHUBUT,4,15.3
2306,2014,LQUIHI,LOS QUIROGA,LQUIHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,4,0.7
2307,2014,LVINHI,LA VINIA,LVINHI,HIDRO <=50MW,CENTRO,CORDOBA,4,2.0
2308,2014,NECOEO,NECOCHEA EOLICO,NECOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,0.0
2309,2014,NIDE,NIDEA JUNIN,NIDETV,BIOMASA,BUENOS AIRES,BUENOS AIRES,4,0.0
2310,2014,NIH4HI,NIHUIL 4,NIH4HI,HIDRO <=50MW,CUYO,MENDOZA,4,0.2
2311,2014,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
2312,2014,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
2313,2014,PMORHI,PIEDRAS MORAS,PMORHI,HIDRO <=50MW,CENTRO,CORDOBA,4,4.0
2314,2014,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
2315,2014,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
2316,2014,PUPI,A.P. PTO PIRAY,PUPITV01,BIOMASA,NORESTE,MISIONES,4,6.0
2317,2014,PVIEHI,PUEBLO VIEJO,PVIEHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,6.7
2318,2014,QULLHI,QUEBRADA ULLUM,QULLHI,HIDRO <=50MW,CUYO,SAN JUAN,4,6.0
2319,2014,RAW1EO,RAWSONI  ENARSA,RAW1EO,EOLICO,PATAGONIA,CHUBUT,4,13.5
2320,2014,RAW2EO,RAWSONII ENARSA,RAW2EO,EOLICO,PATAGONIA,CHUBUT,4,8.2
2321,2014,REOLHI,BENJAMIN REOLIN,REOLHI,HIDRO <=50MW,CENTRO,CORDOBA,4,12.0
2322,2014,RHONHI,RIO HONDO,RHONHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,4,12.7
